"Region","Species","Cscore","SLA_no_pet","SLA_with_pet","LDMC","LeafN","Veg_height","Plant_lifespan_yrs","Seed_dry_mass","Germ_rate","Drought_tol_Mpa","Dispersal_syndrome","Dispersal_unit_type","Photo_pathway","Growth_form","Growth_rate","Plant_lifespan_fac","Propagation_type","Resprout","Woodiness","Drought_tol","Fire_tol","Salt_tol","Shade_tol"
"KS","Quercus palustris",3,NA,8.8856,NA,11.5,28.4152,117.785714285714,1065.46028722003,NA,NA,"multi","seed","c3","tree","fast","perennial",NA,"yes","woody","low","medium","low","low"
"KS","Quercus prinoides",5,NA,NA,NA,NA,4.74022857142857,NA,NA,NA,NA,"animal",NA,"c3","tree",NA,NA,NA,NA,"woody",NA,NA,NA,NA
"KS","Quercus rubra",6,15.6377817840435,15.7664521924118,0.310815317396791,22.1641618310477,10.4145305970149,441.666666666667,3015.506620187,NA,NA,"multi","fruit","c3","tree","moderate","perennial",NA,"yes","woody","medium","medium","low","medium"
"KS","Quercus shumardii",6,NA,NA,NA,16.65,19.4632916666667,480,4572.08702272933,NA,NA,"animal",NA,"c3","tree","moderate","perennial",NA,"no","woody","low","low","low","low"
"KS","Quercus stellata",4,NA,9.59989409141584,0.316166116613333,16.5003333333333,20.2655253332,341.666666666667,1260.08664893865,NA,NA,"animal",NA,"c3","tree","slow","perennial",NA,"yes","woody","low","medium","low","low"
"KS","Quercus velutina",5,NA,14.5493514068583,0.304917962215263,21.74,30.9146807015789,200,2006.57606483154,NA,NA,"animal",NA,"c3","tree","moderate","perennial",NA,"yes","woody","medium","low","low","medium"
"KS","Quincula lobata",2,NA,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,"forb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Ranunculus abortivus",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Ranunculus aquatilis ",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Ranunculus cymbalaria",6,NA,NA,NA,NA,NA,NA,0.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Ranunculus fascicularis",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Ranunculus flabellaris",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Ranunculus hispidus ",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Ranunculus laxicaulis",9,NA,NA,NA,NA,0.36576,NA,18.1159420289855,NA,NA,NA,NA,"c3","forb","slow",NA,NA,"no","herbaceous","medium","medium","low","medium"
"KS","Ranunculus micranthus",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","forb",NA,"perennial",NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Ranunculus recurvatus ",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Ranunculus sceleratus ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Ratibida columnifera",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Ratibida pinnata",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Ratibida tagetes",4,NA,NA,NA,NA,0.3048,NA,0.452898550724638,NA,NA,NA,NA,NA,"forb","fast","perennial",NA,"no","herbaceous","low","low","low","low"
"KS","Rayjacksonia annua",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rhamnus lanceolata ",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rhexia mariana ",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rhus aromatica ",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rhus copallinum",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rhus glabra",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rhynchospora capitellata",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"graminoid",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Rhynchospora harveyi ",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rhynchospora macrostachya",6,NA,NA,NA,NA,2,NA,4.982,NA,NA,NA,NA,NA,"graminoid",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Rhynchospora recognita",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"forb",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Ribes aureum ",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Ribes missouriense",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rorippa aquatica",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rorippa curvipes",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rorippa palustris ",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rorippa sessiliflora",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rorippa sinuata",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rosa arkansana",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rosa blanda",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rosa carolina ",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rosa foliolosa",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shrub",NA,NA,NA,NA,"woody",NA,NA,NA,NA
"KS","Rosa setigera",3,NA,NA,NA,NA,4.8768,NA,9.08304234677207,NA,NA,"animal",NA,"c3","shrub","fast","perennial",NA,"yes","woody","low","medium","low","low"
"KS","Rosa woodsii ",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rotala ramosior",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rubus allegheniensis",4,44.1784604541606,NA,0.349807790277544,30.3,1.55815,NA,2.4012148999244,NA,NA,"animal","fruit","c3","shrub","fast","perennial",NA,"yes","woody","high","medium","low","high"
"KS","Rubus flagellaris",5,NA,NA,NA,NA,0.9144,NA,3.36628940664133,NA,NA,"animal",NA,"c3","woody","fast","perennial",NA,"yes","woody","medium","medium","low","medium"
"KS","Rubus occidentalis",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rubus pensilvanicus",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rubus trivialis",4,NA,NA,NA,NA,NA,NA,2.43,NA,NA,NA,NA,NA,"shrub",NA,NA,NA,NA,"woody",NA,NA,NA,NA
"KS","Rudbeckia amplexicaulis",2,34.7222222222222,NA,NA,22.63,0.6096,NA,0.283061594202899,NA,NA,NA,NA,NA,"forb","fast","annual",NA,"no","herbaceous","low","low","low","low"
"KS","Rudbeckia grandiflora ",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rudbeckia hirta ",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rudbeckia laciniata ",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rudbeckia subtomentosa",6,NA,NA,NA,NA,NA,NA,0.94,NA,NA,NA,NA,NA,"forb",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Rudbeckia triloba ",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Ruellia humilis",3,18.3837976670996,16.30058824,0.318711117234138,21.185,0.144461886792453,NA,4.78268912587731,NA,NA,"wind",NA,"c3","forb","moderate","perennial",NA,"no","herbaceous","high","low","low","high"
"KS","Ruellia strepens",4,15.6016597510373,NA,NA,24.43,1.09728,NA,2.89852311939268,NA,NA,NA,NA,NA,"forb","moderate","perennial",NA,"no","herbaceous","high","low","low","high"
"KS","Rumex altissimus",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rumex ellipticus",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rumex fueginus",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rumex hastatulus",4,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,"forb",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Rumex triangulivalvis",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rumex venosus",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Rumex verticillatus",7,15.3697888067582,NA,NA,15.68,NA,NA,1.1,77,NA,NA,NA,"c3","forb",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Ruppia cirrhosa",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sabatia angularis",6,NA,25.83333333,0.225662218209259,NA,0.453660377358491,NA,0.02,NA,NA,"wind",NA,"c3","forb",NA,"annual",NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Sabatia campestris",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sagina decumbens ",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sagittaria ambigua",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sagittaria brevirostra",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sagittaria cuneata",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sagittaria graminea ",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sagittaria latifolia",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sagittaria longiloba",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sagittaria montevidensis ",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sagittaria platyphylla",6,NA,NA,NA,NA,0.3411,NA,6.46997929606625,NA,NA,NA,NA,NA,"forb","fast","perennial",NA,"no","herbaceous","low","medium","low","low"
"KS","Sagittaria rigida",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"forb",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Salicornia rubra",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Salix amygdaloides",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Salix caroliniana",4,NA,NA,NA,NA,9.4488,NA,0.058205507537396,NA,NA,"multi",NA,"c3","tree","fast","perennial",NA,"yes","woody","medium","medium","low","medium"
"KS","Salix eriocephala",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Salix exigua ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Salix famelica",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Salix humilis",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Salix nigra",2,16.3934426229508,NA,NA,25,30.7259607841176,70,0.0900828157349896,NA,NA,"multi",NA,"c3","tree","fast","perennial",NA,"yes","woody","low","medium","low","low"
"KS","Salvia azurea",4,12.1105842019427,NA,NA,14.575,0.9144,NA,3.13852311939268,NA,NA,NA,NA,"c3","forb","fast","perennial",NA,"no","herbaceous","low","medium","low","low"
"KS","Salvia lyrata",5,NA,NA,0.300234771782,NA,NA,NA,1.2,NA,NA,"multi",NA,"c3","forb",NA,"perennial",NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Salvia reflexa",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sambucus nigra",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Samolus ebracteatus",6,NA,NA,NA,NA,60,NA,0.18,86,NA,NA,NA,"c3","forb",NA,"perennial",NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Samolus valerandi",6,24.5435006821319,25.474,0.175005,NA,0.2221875,NA,0.0260615584415584,100,NA,"water","seed","c3","forb",NA,"perennial",NA,NA,"herbaceous","low",NA,"medium","low"
"KS","Sanguinaria canadensis",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sanicula canadensis ",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sanicula odorata",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sapindus saponaria ",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sassafras albidum",2,15.1747685577123,26.985292950777,0.226447096119528,27.9833332538333,8.76300444444444,184.285714285714,82.1506041198859,NA,NA,"animal",NA,"c3","tree","slow","perennial",NA,"yes","woody","low","medium","low","low"
"KS","Saururus cernuus",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","forb",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Schizachyrium scoparium ",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Schoenoplectus acutus ",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Schoenoplectus americanus",6,NA,NA,NA,NA,NA,NA,1.5821,NA,NA,NA,NA,"c3","graminoid",NA,"perennial",NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Schoenoplectus californicus",6,NA,NA,NA,NA,2.01168,NA,0.492333333333333,NA,NA,NA,NA,NA,"forb","moderate","perennial",NA,"no","herbaceous","low","medium","low","low"
"KS","Schoenoplectus deltarum",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Schoenoplectus hallii",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Schoenoplectus heterochaetus",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Schoenoplectus pungens ",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Schoenoplectus saximontanus",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Schoenoplectus tabernaemontani",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Scirpus atrovirens",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Scirpus cyperinus",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Scirpus georgianus",4,NA,NA,NA,NA,1.3716,NA,NA,NA,NA,NA,"fruit","c3","graminoid","moderate","perennial",NA,"no","herbaceous","medium","medium","low","medium"
"KS","Scirpus pallidus",5,NA,NA,NA,NA,1.524,NA,NA,NA,NA,NA,NA,NA,"graminoid","fast","perennial",NA,"no","herbaceous","low","medium","low","low"
"KS","Scirpus pendulus",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Scleria ciliata ",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Scleria pauciflora ",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Scleria triglomerata",8,NA,NA,NA,NA,1,NA,4.9,NA,NA,NA,NA,NA,"graminoid",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Scrophularia lanceolata",5,NA,NA,0.21176470588,NA,76.25,NA,0.145,NA,NA,NA,NA,NA,"forb",NA,"perennial",NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Scrophularia marilandica",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Scutellaria brittonii",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Scutellaria galericulata",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Scutellaria incana ",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Scutellaria lateriflora ",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Scutellaria ovata",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"forb",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Scutellaria parvula ",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Scutellaria resinosa",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sedum nuttallii",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sedum pulchellum",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Selaginella rupestris",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Selenia aurea",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Senecio flaccidus ",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Senecio integerrimus ",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Senecio riddellii",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Senna marilandica",3,13.6289620801471,NA,NA,42.66,1.47056,NA,21.0944204076823,NA,NA,NA,NA,"c3","forb","fast","perennial",NA,"no","semi-woody","medium","low","low","medium"
"KS","Sesbania herbacea",3,NA,NA,NA,NA,NA,NA,12.219375,NA,NA,NA,NA,"c3","forb",NA,"annual",NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Sesuvium maritimum",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"forb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sesuvium verrucosum",7,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,"c3","forb",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Setaria parviflora",3,NA,NA,NA,NA,NA,NA,1.3104,52,NA,NA,NA,"c4","forb",NA,"perennial",NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Shepherdia argentea",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Shinnersoseris rostrata",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sicyos angulatus",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sideroxylon lanuginosum",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Silene antirrhina",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Silene regia",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","forb",NA,"perennial",NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Silene stellata",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Silene virginica",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3","forb",NA,"perennial",NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Silphium integrifolium ",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Silphium laciniatum",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Silphium perfoliatum ",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Silphium radula ",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sisyrinchium angustifolium",5,NA,NA,NA,NA,0.6096,NA,0.599570195087397,NA,NA,NA,NA,"c3","forb","moderate","perennial",NA,"no","herbaceous","medium","medium","low","medium"
"KS","Sisyrinchium campestre",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sisyrinchium ensigerum",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"forb",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Sisyrinchium montanum ",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Sisyrinchium pruinosum",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"forb",NA,NA,NA,NA,"herbaceous",NA,NA,NA,NA
"KS","Sium suave",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Smallanthus uvedalia",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Smilax bona-nox",5,NA,NA,0.34,NA,1.2192,NA,55.64,NA,NA,NA,NA,"c3","vine","fast","perennial",NA,"yes","woody","high","medium","low","high"
"KS","Smilax ecirrhata",5,NA,NA,NA,NA,0.6,NA,33.41,NA,NA,NA,NA,"c3",NA,NA,NA,NA,NA,"semi-woody",NA,NA,NA,NA
"KS","Smilax herbacea ",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KS","Smilax lasioneura",3,NA,NA,0.23746902992,NA,NA,NA,34.57,NA,NA,"animal",NA,"c3","forb",NA,"perennial",NA,NA,"semi-woody",NA,NA,NA,NA
